subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,100,10.571,3,1.69611501694,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,50,7.598,7,2.35900712013,2017_Jun_19_1003,60.1442554497,split,001,995,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,60,13.68,3,1.67944383621,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,60,13.835,8,4.76750516891,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",deren,False,0.0,x,0,x,x,0,1,derer,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,30,9.33,6,2.56064200401,2017_Jun_19_1003,60.1442554497,split,001,995,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,10,10.172,8,3.73804521561,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,10,6.336,4,7.33098506927,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,100,13.879,4,3.54037904739,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,80,10.656,3,3.15921092033,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,7,Chris besitzt eine große __________ .,Schwertersammlung,True,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertsammlung,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,30,7.483,2,11.638687849,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,60,9.64,4,2.90872502327,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,80,7.415,8,2.77091598511,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Brettbündel,False,0.45619727,coll,0,Brett,Bündel,0,1,Bretterbündel,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,50,10.076,7,7.32910609245,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,41,10.873,8,6.92948198318,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,50,8.712,7,4.10694384575,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,27,"Lara trat zur Seite, um __________.",Platz zu machen,True,0.0,x,0,x,x,0,1,platzzumachen,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,80,7.152,3,2.04512095451,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Straßentunnel,False,0.0,x,0,x,x,0,1,Unterführungen,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,10,8.579,8,2.52469801903,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,91,11.57,9,3.0920419693,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,80,8.378,3,1.69607210159,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Licht-Schein,True,0.0,x,0,x,x,0,1,Lichtschein,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,5,9.59,2,4.80191802979,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,20,8.316,7,6.96346306801,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangsschwierigkeiten,True,0.0,x,0,x,x,0,1,Anfangschwierigkeiten,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,100,14.828,7,2.54401803017,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Gehweg,False,0.0,x,0,x,x,0,1,Fußgängerweg,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,100,10.555,9,4.7386868,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,10,11.002,6,2.44418811798,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheits-Denken,False,0.0,x,0,x,x,0,2,Sicherheitsdenken,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,19,8.327,7,4.5350151062,2017_Jun_19_1003,60.1442554497,split,001,995,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kraftstärken,False,0.5575868,pl,0,Kraft,Stärke,0,2,Kräftestärken,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,70,6.698,8,5.88589715958,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,10,7.55,5,4.85174298286,2017_Jun_19_1003,60.1442554497,split,001,995,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,11,7.182,4,3.22336483002,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,30,6.192,3,4.95346903801,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,6.551,8,7.76470112801,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Bretterschliff,True,0.45619727,indiv,1,Brett,Schliff,0,2,Brettschliff,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,31,8.395,1,3.45390987396,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,71,11.905,4,2.19228291512,2017_Jun_19_1003,60.1442554497,split,001,995,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,40,12.383,2,4.47079992294,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,20,7.378,9,1.97871899605,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neuwahlen,False,0.0,x,0,x,x,0,2,Neu-Wahlen,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,81,5.783,7,4.85455203056,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,0,7.516,6,2.1782810688,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,69,9.742,3,1.79585695267,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,10,7.099,3,3.89074587822,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,71,8.293,4,3.27555513382,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,4,12.885,8,3.15921401978,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Wagentür,False,0.0,x,0,x,x,0,2,Autotür,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,10,7.766,8,1.97868490219,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,50,9.925,9,1.84573602676,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,0,8.429,1,3.30329799652,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,einander,True,0.0,x,0,x,x,0,2,sich gegenseitig,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,20,8.477,9,2.62381196022,2017_Jun_19_1003,60.1442554497,split,001,995,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,50,15.023,5,3.17354106903,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,30,12.518,8,3.55413794518,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,81,5.986,1,5.93302893639,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,20,7.628,2,4.08719396591,2017_Jun_19_1003,60.1442554497,split,001,995,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,23,6.551,1,3.75665998459,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadelhölzer,True,0.0,x,0,x,x,0,2,Nadel-Hölzer,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,80,7.628,1,2.79216384888,2017_Jun_19_1003,60.1442554497,split,001,995,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschein,False,0.0,x,0,x,x,0,2,Mondschimmer,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,60,9.043,7,2.06187200546,2017_Jun_19_1003,60.1442554497,split,001,995,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Badeingang,False,0.984017,indiv,2,Bad,Eingang,0,2,Bädereingang,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,34,6.815,6,2.24475097656,2017_Jun_19_1003,60.1442554497,split,001,995,
