subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,sich gegenseitig,False,0.0,x,0,x,x,0,2,einander,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,40,12.716,3,2.2447810173,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschein,False,0.0,x,0,x,x,0,2,Mondschimmer,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,20,11.436,6,3.74018192291,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,100,12.437,3,4.87082600594,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,5,11.157,5,1.76260590553,2017_Jun_26_1533,60.1275287857,split,001,684,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,85,13.551,4,5.38712310791,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbeins,True,0.0,x,0,x,x,0,2,Gantenbein,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,15.245,3,1.69613194466,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,5,7.797,9,1.46315598488,2017_Jun_26_1533,60.1275287857,split,001,684,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,0,7.215,1,8.80726408958,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,0,7.709,9,2.47736787796,2017_Jun_26_1533,60.1275287857,split,001,684,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,15,10.97,4,4.4395301342,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,9.23,2,3.20912504196,2017_Jun_26_1533,60.1275287857,split,001,684,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaßhaben,False,0.0,x,0,x,x,0,1,Spaß haben,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,60,13.764,7,4.10689806938,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisa,False,0.0,x,0,x,x,0,1,Einreisevisen,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,30,12.47,8,5.02138996124,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,25,14.015,7,1.93848490715,2017_Jun_26_1533,60.1275287857,split,001,684,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,70,14.478,9,4.25656104088,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planet,False,0.0,x,0,x,x,0,1,Planeten,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,55,12.702,8,1.74596500397,2017_Jun_26_1533,60.1275287857,split,001,684,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,95,12.003,1,3.48767995834,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solchen,True,0.0,x,0,x,x,0,1,solch,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,90,11.338,2,5.93502283096,2017_Jun_26_1533,60.1275287857,split,001,684,
schreib,x,27,"Lara trat zur Seite, um __________.",platzzumachen,False,0.0,x,0,x,x,0,1,Platz zu machen,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,100,4.29,5,3.50721621513,2017_Jun_26_1533,60.1275287857,split,001,684,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,5,8.645,5,1.76257896423,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminarsarbeiten,False,0.0,x,0,x,x,0,1,Seminararbeiten,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,100,7.23,6,3.88783693314,2017_Jun_26_1533,60.1275287857,split,001,684,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Hausabbrüche,False,0.21190723,pl,5,Haus,Abbrüche,1,1,Häuserabbrüche,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,50,9.291,9,3.17584609985,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,9.261,7,2.82669115067,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Fußgängerweg,True,0.0,x,0,x,x,0,1,Gehweg,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,50,6.814,1,3.79059314728,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,55,8.78,2,3.20912504196,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",nachgewiesen,True,0.0,x,0,x,x,0,1,bewiesen,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,50,12.368,2,3.30889701843,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Straßentunnel,False,0.0,x,0,x,x,0,1,Unterführungen,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,80,11.337,2,4.43946814537,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,80,12.852,7,4.83850502968,2017_Jun_26_1533,60.1275287857,split,001,684,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,15,26.898,3,5.84431195259,2017_Jun_26_1533,60.1275287857,split,001,684,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,10,13.11,7,3.29221796989,2017_Jun_26_1533,60.1275287857,split,001,684,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Bäderkooperation,True,0.984017,coll,0,Bad,Kooperation,0,1,Badkooperation,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,0,13.348,6,2.09522795677,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,5.502,4,3.24238801003,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,100,6.934,1,3.30881214142,2017_Jun_26_1533,60.1275287857,split,001,684,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,100,28.764,8,8.65772485733,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangschwierigkeiten,False,0.0,x,0,x,x,0,1,Anfangsschwierigkeiten,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,6.682,6,2.41105318069,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,0,7.947,7,7.61213493347,2017_Jun_26_1533,60.1275287857,split,001,684,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,hat,True,0.0,x,0,x,x,0,1,ist,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,100,3.775,3,4.35635995865,2017_Jun_26_1533,60.1275287857,split,001,684,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,85,8.112,7,1.69610691071,2017_Jun_26_1533,60.1275287857,split,001,684,
