subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neuwahlen,False,0.0,x,0,x,x,0,2,Neu-Wahlen,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,10.056,8,4.68514800072,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,11.471,9,2.97626399994,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,100,9.939,1,6.36807990074,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,100,7.279,7,3.54153585434,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,100,19.036,2,2.5441069603,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Wagentür,False,0.0,x,0,x,x,0,2,Autotür,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,100,7.347,2,4.00411987305,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,0,16.129,8,3.14191603661,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,100,4.274,7,1.8457159996,2017_Jun_26_1408,60.1467566269,split,001,548,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,100,8.512,2,2.51076698303,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,100,14.113,3,3.49178600311,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,100,5.921,6,11.2049438953,2017_Jun_26_1408,60.1467566269,split,001,548,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,10.071,3,1.96212387085,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,0,7.282,8,2.92637300491,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwerterabdruck,True,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwertabdruck,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,100,8.478,7,1.61292815208,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,2,bin,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,100,8.38,1,5.98567700386,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,100,8.196,8,11.5389139652,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,übergaben,False,0.0,x,0,x,x,0,2,überließen,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,60,18.195,8,6.45125293732,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,10,10.073,3,1.52972793579,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,100,7.961,5,2.09514808655,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,8.946,1,2.8931620121,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,sich gegenseitig,False,0.0,x,0,x,x,0,2,einander,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,30,10.204,2,6.53437185287,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,0,9.79,8,2.77678108215,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,des Wetters,True,0.0,x,0,x,x,0,1,dem Wetter,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,50,7.267,8,7.3452129364,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,1,habe,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,0,11.174,8,6.57960700989,2017_Jun_26_1408,60.1467566269,split,001,548,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Gräberbuchung,True,0.5313495,sg,0,Grab,Buchung,0,1,Grabbuchung,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,12.783,2,2.42759394646,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,0,4.772,4,2.12833404541,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangsschwierigkeiten,True,0.0,x,0,x,x,0,1,Anfangschwierigkeiten,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,0,11.854,2,1.89562916756,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,100,6.136,9,1.62968707085,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,0,5.932,7,1.92880606651,2017_Jun_26_1408,60.1467566269,split,001,548,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,7.745,9,5.43702101707,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solchen,True,0.0,x,0,x,x,0,1,solch,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,100,8.279,8,2.17827486992,2017_Jun_26_1408,60.1467566269,split,001,548,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastberechnung,False,0.8331451,sg,3,Last,Berechnung,1,1,Lastenberechnung,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,80,11.684,2,2.02857613564,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,80,13.484,8,2.23983693123,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,0,7.085,2,2.31131982803,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,0,8.159,3,1.54645204544,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,10,5.788,4,2.06185007095,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Biersflaschen,False,0.0,x,0,x,x,0,1,Bierflaschen,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,100,8.479,8,7.42801690102,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",deren,False,0.0,x,0,x,x,0,1,derer,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,70,12.305,2,1.97874212265,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,100,13.98,4,1.79581904411,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,100,5.813,8,2.04523992538,2017_Jun_26_1408,60.1467566269,split,001,548,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,40,13.499,3,9.00423312187,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planet,False,0.0,x,0,x,x,0,1,Planeten,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,100,9.524,3,2.57724499702,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",bewiesen,False,0.0,x,0,x,x,0,1,nachgewiesen,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,50,8.812,1,4.35473203659,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Fußgängerweg,True,0.0,x,0,x,x,0,1,Gehweg,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,50,10.256,8,3.09269094467,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,hat,True,0.0,x,0,x,x,0,1,ist,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,100,8.033,5,4.83600187302,2017_Jun_26_1408,60.1467566269,split,001,548,
schreib,x,27,"Lara trat zur Seite, um __________.",Platz zu machen,True,0.0,x,0,x,x,0,1,platzzumachen,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,4.324,6,3.39129114151,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Brettbündel,False,0.45619727,coll,0,Brett,Bündel,0,1,Bretterbündel,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,100,7.762,8,5.61994600296,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,0,11.52,8,2.97633719444,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,50,3.727,3,2.12707901001,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,50,8.596,4,1.72940397263,2017_Jun_26_1408,60.1467566269,split,001,548,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,20,7.848,8,3.70374703407,2017_Jun_26_1408,60.1467566269,split,001,548,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,9.59,6,1.99532485008,2017_Jun_26_1408,60.1467566269,split,001,548,
