subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,100,20.913,3,2.39439415932,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,11.973,2,1.79586911201,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,75,9.361,8,9.98779702187,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,0,7.798,3,8.48879504204,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,30,19.202,8,5.5034840107,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,0,7.002,4,5.96907305717,2017_Jun_22_1034,60.1377016274,split,001,544,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blattanalysen,False,0.5334598,pl,0,Blatt,Analyse,0,1,Blätteranalysen,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,25,12.582,1,7.90788388252,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,20,11.006,3,4.04037594795,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,100,8.597,4,1.59630584717,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,6.818,3,2.04525995255,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Brettbündel,False,0.45619727,coll,0,Brett,Bündel,0,1,Bretterbündel,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,70,26.186,7,3.95718407631,2017_Jun_22_1034,60.1377016274,split,001,544,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaßhaben,False,0.0,x,0,x,x,0,1,Spaß haben,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,50,11.785,3,1.44669008255,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Gehweg,False,0.0,x,0,x,x,0,1,Fußgängerweg,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,50,11.636,9,2.65943002701,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,25,9.86,7,1.76259899139,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,100,10.358,6,7.63027191162,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,50,31.074,4,4.55527901649,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,60,12.269,8,2.72253012657,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,0,9.746,3,5.72677612305,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,75,17.292,2,4.02379107475,2017_Jun_22_1034,60.1377016274,split,001,544,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,75,11.585,6,1.59632301331,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,75,13.162,9,2.47755503654,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,100,29.723,4,5.88422822952,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tütensuppe,True,0.0,x,0,x,x,0,2,Tüte Suppe,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,0,6.182,3,1.71274709702,2017_Jun_22_1034,60.1377016274,split,001,544,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,100,8.494,2,3.95724081993,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,0,15.927,1,4.61647200584,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Wagentür,False,0.0,x,0,x,x,0,2,Autotür,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,50,9.112,7,6.60092401505,2017_Jun_22_1034,60.1377016274,split,001,544,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,11.832,2,5.63249802589,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,0,4.257,2,2.34450411797,2017_Jun_22_1034,60.1377016274,split,001,544,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kraftstärken,False,0.5575868,pl,0,Kraft,Stärke,0,2,Kräftestärken,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,0,11.069,3,1.39684104919,2017_Jun_22_1034,60.1377016274,split,001,544,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",Seil zu springen,True,0.0,x,0,x,x,0,2,seilzuspringen,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,50,7.284,4,3.60811209679,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheits-Denken,False,0.0,x,0,x,x,0,2,Sicherheitsdenken,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,100,7.844,2,1.77918815613,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,100,8.377,2,2.31127309799,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,sich gegenseitig,False,0.0,x,0,x,x,0,2,einander,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,50,18.135,3,1.52980494499,2017_Jun_22_1034,60.1377016274,split,001,544,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,70,12.386,7,2.56070995331,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Badeingang,False,0.984017,indiv,2,Bad,Eingang,0,2,Bädereingang,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,20,13.298,8,2.22524690628,2017_Jun_22_1034,60.1377016274,split,001,544,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,100,6.929,7,1.62960100174,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,20,10.505,9,2.5757830143,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,übergaben,False,0.0,x,0,x,x,0,2,überließen,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,50,12.67,4,6.01124000549,2017_Jun_22_1034,60.1377016274,split,001,544,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettenlängen,True,0.28060752,pl,7,Bett,Länge,3,2,Bettlängen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,80,13.379,5,1.71281695366,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,100,5.002,4,3.72444605827,2017_Jun_22_1034,60.1377016274,split,001,544,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,das Essen,True,0.0,x,0,x,x,0,2,dem Essen,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,65,17.325,8,5.73167085648,2017_Jun_22_1034,60.1377016274,split,001,544,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,20,10.004,9,3.92210412025,2017_Jun_22_1034,60.1377016274,split,001,544,
