subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,8.394,2,17.5507519245,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,100,5.619,3,12.428330183,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Tee trinken,True,0.0,x,0,x,x,0,1,Teetrinken,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,100,14.682,3,6.13532996178,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,0,8.497,2,4.30577206612,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,0,9.562,3,3.62460112572,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,7,Chris besitzt eine große __________ .,Schwertersammlung,True,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertsammlung,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,100,5.671,3,1.59629201889,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,100,14.366,3,4.93822717667,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planet,False,0.0,x,0,x,x,0,1,Planeten,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,100,6.268,5,4.4517929554,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,des Wetters,True,0.0,x,0,x,x,0,1,dem Wetter,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,0,5.737,6,3.45848894119,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Brettbündel,False,0.45619727,coll,0,Brett,Bündel,0,1,Bretterbündel,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,100,8.529,5,4.81576800346,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,8.862,7,2.99289894104,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisa,False,0.0,x,0,x,x,0,1,Einreisevisen,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,0,6.684,8,2.0951628685,2017_Jun_21_1340,60.1319251,split,001,201,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastberechnung,False,0.8331451,sg,3,Last,Berechnung,1,1,Lastenberechnung,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,100,7.245,9,2.81011390686,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,0,7.864,2,5.85204291344,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",bewiesen,False,0.0,x,0,x,x,0,1,nachgewiesen,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,100,10.557,1,14.4152560234,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,30,32.854,7,1.84573602676,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Fußgängerweg,True,0.0,x,0,x,x,0,1,Gehweg,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,80,14.597,3,10.2241420746,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,0,9.923,6,2.02867007256,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminarsarbeiten,False,0.0,x,0,x,x,0,1,Seminararbeiten,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,5.365,2,6.19699382782,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaßhaben,False,0.0,x,0,x,x,0,1,Spaß haben,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,0,8.727,4,3.64134597778,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,0,7.784,5,2.32790803909,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",probegehört,False,0.0,x,0,x,x,0,1,Probe gehört,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,0,9.707,9,5.45362496376,2017_Jun_21_1340,60.1319251,split,001,201,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,80,11.688,6,2.46088600159,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,6.698,8,2.95752501488,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,0,8.578,2,6.31760501862,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,100,16.441,2,9.98979902267,2017_Jun_21_1340,60.1319251,split,001,201,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,0,7.826,9,2.5393819809,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,einander,True,0.0,x,0,x,x,0,2,sich gegenseitig,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,80,15.215,3,1.89558720589,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,30,29.049,2,2.51085114479,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,100,5.218,8,2.94084501266,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,0,6.319,3,5.71684885025,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,10,13.934,6,2.19486713409,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,50,11.04,6,1.92881989479,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,50,8.298,3,1.46332383156,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,20,32.404,1,3.70413708687,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,6.365,1,9.1445991993,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,100,14.43,5,2.32792401314,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,50,12.137,8,16.3902029991,2017_Jun_21_1340,60.1319251,split,001,201,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,100,6.335,7,8.46307110786,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,50,14.783,3,14.3912580013,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,0,8.759,9,6.11810708046,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,0,6.967,7,3.00956892967,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,100,6.033,5,2.6769361496,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,60,17.095,2,10.4862930775,2017_Jun_21_1340,60.1319251,split,001,201,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettenlängen,True,0.28060752,pl,7,Bett,Länge,3,2,Bettlängen,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,9.239,1,3.77057790756,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,0,7.184,7,2.27805089951,2017_Jun_21_1340,60.1319251,split,001,201,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,100,5.983,8,4.21948289871,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,11.372,8,8.42981410027,2017_Jun_21_1340,60.1319251,split,001,201,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogenschießen,False,0.0,x,0,x,x,0,2,Bogen schießen,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,0,6.78,8,3.02617812157,2017_Jun_21_1340,60.1319251,split,001,201,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,80,9.694,2,3.4252641201,2017_Jun_21_1340,60.1319251,split,001,201,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,12.036,8,1.91207790375,2017_Jun_21_1340,60.1319251,split,001,201,
