subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheits-Denken,False,0.0,x,0,x,x,0,2,Sicherheitsdenken,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,100,6.682,2,2.60764813423,2017_Jun_19_1032,60.1442554497,split,001,801,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",Mut gemacht,True,0.0,x,0,x,x,0,2,mutgemacht,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,0,5.62,5,2.29462718964,2017_Jun_19_1032,60.1442554497,split,001,801,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,9.124,4,4.23995685577,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,100,4.953,2,5.14985394478,2017_Jun_19_1032,60.1442554497,split,001,801,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Badeingang,False,0.984017,indiv,2,Bad,Eingang,0,2,Bädereingang,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,100,9.724,7,5.70201301575,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,100,7.733,6,2.44427514076,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,0,5.106,3,1.84570503235,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,100,6.486,4,2.41096496582,2017_Jun_19_1032,60.1442554497,split,001,801,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Brettbündel,False,0.45619727,coll,0,Brett,Bündel,0,1,Bretterbündel,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,100,7.38,7,3.29219818115,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,50,23.722,4,2.49322986603,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,0,5.337,2,2.12837505341,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planet,False,0.0,x,0,x,x,0,1,Planeten,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,100,5.604,7,2.49418497086,2017_Jun_19_1032,60.1442554497,split,001,801,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Tee trinken,True,0.0,x,0,x,x,0,1,Teetrinken,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,50,15.433,6,2.24467682838,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",nachgewiesen,True,0.0,x,0,x,x,0,1,bewiesen,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,20,15.28,3,1.79587197304,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Fußgängerweg,True,0.0,x,0,x,x,0,1,Gehweg,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,30,8.91,7,3.70789194107,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,0,6.555,3,2.02864599228,2017_Jun_19_1032,60.1442554497,split,001,801,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Gräberbuchung,True,0.5313495,sg,0,Grab,Buchung,0,1,Grabbuchung,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,90,12.917,5,1.92891311646,2017_Jun_19_1032,60.1442554497,split,001,801,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,90,9.706,8,2.52737092972,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,100,5.072,4,2.36120295525,2017_Jun_19_1032,60.1442554497,split,001,801,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blattanalysen,False,0.5334598,pl,0,Blatt,Analyse,0,1,Blätteranalysen,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,5.248,4,4.27186703682,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Biersflaschen,False,0.0,x,0,x,x,0,1,Bierflaschen,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,100,6.682,8,7.16148781776,2017_Jun_19_1032,60.1442554497,split,001,801,
coll,n,7,Chris besitzt eine große __________ .,Schwertersammlung,True,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertsammlung,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,20,17.989,4,3.75771903992,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,100,6.769,4,1.8124601841,2017_Jun_19_1032,60.1442554497,split,001,801,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,10,10.938,4,4.19002604485,2017_Jun_19_1032,60.1442554497,split,001,801,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,60,17.291,9,3.30794882774,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisa,False,0.0,x,0,x,x,0,1,Einreisevisen,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,0,6.784,9,1.54646706581,2017_Jun_19_1032,60.1442554497,split,001,801,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,0,5.383,2,3.78668689728,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangschwierigkeiten,False,0.0,x,0,x,x,0,1,Anfangsschwierigkeiten,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,100,9.175,8,4.67220211029,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,60,13.951,6,6.52981686592,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,0,7.012,8,2.27798891068,2017_Jun_19_1032,60.1442554497,split,001,801,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,0,9.757,2,3.04277610779,2017_Jun_19_1032,60.1442554497,split,001,801,
schreib,x,27,"Lara trat zur Seite, um __________.",platzzumachen,False,0.0,x,0,x,x,0,1,Platz zu machen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,3.96,6,3.7864010334,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,1,habe,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,70,26.951,8,1.87891697884,2017_Jun_19_1032,60.1442554497,split,001,801,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,50,11.238,3,1.79589796066,2017_Jun_19_1032,60.1442554497,split,001,801,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,17.185,9,2.17823505402,2017_Jun_19_1032,60.1442554497,split,001,801,
