subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,80,8.049,8,2.67697787285,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,100,6.913,2,8.20969104767,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,50,7.612,2,2.66039609909,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,20,8.329,8,4.42278289795,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,50,7.633,9,2.76020216942,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,90,9.323,8,5.27075099945,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,50,6.381,7,2.26133203506,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,30,7.809,8,9.70076608658,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,0,6.335,4,4.62234711647,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,50,13.983,2,2.64377999306,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,100,5.321,7,2.39441800117,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,5.371,7,1.82914710045,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,100,6.015,4,1.71274113655,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,0,4.988,3,8.82673883438,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,100,4.803,4,1.29706406593,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,100,4.686,3,1.52986502647,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tütensuppe,True,0.0,x,0,x,x,0,2,Tüte Suppe,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,100,4.771,3,1.36359596252,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,0,3.522,2,2.12837696075,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,50,4.674,4,5.07085394859,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,50,5.121,3,1.8601808548,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,0,4.986,3,1.08097600937,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,50,6.398,6,2.72695994377,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,1,habe,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,0,5.122,5,1.64622282982,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,50,5.535,4,3.44181394577,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,3.791,9,1.67945098877,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,49,4.639,3,1.64623618126,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,50,6.148,2,3.63846993446,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,27,"Lara trat zur Seite, um __________.",platzzumachen,False,0.0,x,0,x,x,0,1,Platz zu machen,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,100,3.211,1,5.46688699722,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",nachgewiesen,True,0.0,x,0,x,x,0,1,bewiesen,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,50,4.669,4,2.72695994377,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,100,3.742,1,3.07233786583,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Gehweg,False,0.0,x,0,x,x,0,1,Fußgängerweg,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,50,3.257,3,10.4501028061,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,hat,True,0.0,x,0,x,x,0,1,ist,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,50,4.723,4,2.97632718086,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,50,7.645,7,1.4134042263,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,0,4.638,8,3.75775694847,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,50,5.07,8,1.51319599152,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaßhaben,False,0.0,x,0,x,x,0,1,Spaß haben,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,0,4.836,8,5.66759991646,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,5.804,5,6.79889583588,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Gräberbuchung,True,0.5313495,sg,0,Grab,Buchung,0,1,Grabbuchung,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,100,14.961,8,1.7460091114,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solchen,True,0.0,x,0,x,x,0,1,solch,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,100,4.687,2,2.04564809799,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,50,5.934,5,1.67944288254,2017_Jun_20_1303,60.1431342999,split,001,725,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,100,4.103,8,2.9431040287,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blattanalysen,False,0.5334598,pl,0,Blatt,Analyse,0,1,Blätteranalysen,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,50,4.467,9,2.21148204803,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,0,4.707,4,3.97390079498,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangsschwierigkeiten,True,0.0,x,0,x,x,0,1,Anfangschwierigkeiten,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,0,7.58,4,2.22815394402,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,0,6.449,5,1.28043007851,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,50,5.302,8,4.25315284729,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,0,7.449,9,2.04529595375,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planeten,True,0.0,x,0,x,x,0,1,Planet,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,0,4.505,4,1.79572796822,2017_Jun_20_1303,60.1431342999,split,001,725,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Bäderkooperation,True,0.984017,coll,0,Bad,Kooperation,0,1,Badkooperation,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,4.4,6,1.54648208618,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,100,3.51,7,3.75774621964,2017_Jun_20_1303,60.1431342999,split,001,725,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,des Wetters,True,0.0,x,0,x,x,0,1,dem Wetter,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,50,5.687,8,2.85993504524,2017_Jun_20_1303,60.1431342999,split,001,725,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,50,5.835,8,2.99018907547,2017_Jun_20_1303,60.1431342999,split,001,725,
