subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,50,15.245,2,5.63218092918,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,100,8.146,3,1.6960811615,2017_Jun_20_1356,60.1550378703,split,001,327,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastberechnung,False,0.8331451,sg,3,Last,Berechnung,1,1,Lastenberechnung,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,51,9.607,4,1.74593997002,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,0,6.302,7,3.67471599579,2017_Jun_20_1356,60.1550378703,split,001,327,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",probegehört,False,0.0,x,0,x,x,0,1,Probe gehört,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,100,5.297,3,8.67148780823,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,10,7.882,8,5.70305585861,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,17,Gute Qualität hat __________ Preis.,ihren,True,0.0,x,0,x,x,0,1,seinen,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,4.458,3,7.07294607162,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,0,7.161,8,2.06188201904,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,0,6.634,7,8.27653503418,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminarsarbeiten,False,0.0,x,0,x,x,0,1,Seminararbeiten,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,100,5.202,5,1.86234903336,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planeten,True,0.0,x,0,x,x,0,1,Planet,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,0,6.252,8,6.08543801308,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,0,6.415,1,3.4013979435,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,50,5.719,6,1.89566397667,2017_Jun_20_1356,60.1550378703,split,001,327,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,0,7.609,3,1.54645586014,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",bewiesen,False,0.0,x,0,x,x,0,1,nachgewiesen,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,50,6.332,7,2.76020121574,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,50,5.786,3,6.29435586929,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,20,11.224,6,1.67946195602,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",deren,False,0.0,x,0,x,x,0,1,derer,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,100,8.215,9,1.41338896751,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Bäderkooperation,True,0.984017,coll,0,Bad,Kooperation,0,1,Badkooperation,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,0,5.333,6,1.47997689247,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tütensuppe,True,0.0,x,0,x,x,0,2,Tüte Suppe,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,5.636,2,2.7601518631,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,100,6.249,5,1.64618086815,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Bretterschliff,True,0.45619727,indiv,1,Brett,Schliff,0,2,Brettschliff,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,50,13.632,2,3.4745028019,2017_Jun_20_1356,60.1550378703,split,001,327,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,100,4.838,7,6.22905707359,2017_Jun_20_1356,60.1550378703,split,001,327,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,31,8.074,9,1.82131695747,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,50,6.635,4,4.0057220459,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehensfreude,False,0.0,x,0,x,x,0,2,Wiedersehenfreude,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,0,8.928,3,1.71266198158,2017_Jun_20_1356,60.1550378703,split,001,327,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdschlitz,False,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdenschlitz,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,100,6.484,5,1.96204996109,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,61,9.943,4,3.62394809723,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,50,8.077,7,1.74600291252,2017_Jun_20_1356,60.1550378703,split,001,327,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogenschießen,False,0.0,x,0,x,x,0,2,Bogen schießen,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,1,5.649,5,1.9454460144,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,50,5.537,2,2.62720608711,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,6.251,3,7.75759005547,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,10,9.359,3,1.49653911591,2017_Jun_20_1356,60.1550378703,split,001,327,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,100,3.972,8,2.65759086609,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,übergaben,False,0.0,x,0,x,x,0,2,überließen,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,50,8.115,5,4.53596806526,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbeins,True,0.0,x,0,x,x,0,2,Gantenbein,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,0,5.337,4,2.84334206581,2017_Jun_20_1356,60.1550378703,split,001,327,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,100,6.913,4,1.41331911087,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,100,7.367,2,2.36116695404,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,100,4.637,4,2.26054787636,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheits-Denken,False,0.0,x,0,x,x,0,2,Sicherheitsdenken,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,100,4.984,9,2.1283800602,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,einander,True,0.0,x,0,x,x,0,2,sich gegenseitig,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,50,7.13,3,1.92878603935,2017_Jun_20_1356,60.1550378703,split,001,327,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,100,6.333,1,11.2541217804,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Wagentür,False,0.0,x,0,x,x,0,2,Autotür,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,50,12.77,2,2.04525089264,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neuwahlen,False,0.0,x,0,x,x,0,2,Neu-Wahlen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,0,4.039,9,1.5463681221,2017_Jun_20_1356,60.1550378703,split,001,327,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,100,3.959,5,1.77923893929,2017_Jun_20_1356,60.1550378703,split,001,327,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,2,bin,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,50,5.784,1,3.18326497078,2017_Jun_20_1356,60.1550378703,split,001,327,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,0,6.312,3,1.61287999153,2017_Jun_20_1356,60.1550378703,split,001,327,
