subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,51,6.998,3,4.77196884155,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,50,11.732,7,10.3576769829,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,100,10.157,4,4.02379488945,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,50,11.773,6,5.617664814,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,0,8.744,6,3.59037709236,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehensfreude,False,0.0,x,0,x,x,0,2,Wiedersehenfreude,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,0,12.386,4,3.05938506126,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Bergsteigen,False,0.0,x,0,x,x,0,2,Berg Steigen,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,0,8.826,4,5.93360614777,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,0,8.298,4,2.67704510689,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,0,9.786,4,3.67460799217,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,50,9.212,3,2.77570199966,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,50,7.516,9,2.87663197517,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,90,11.67,4,3.92400193214,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,0,12.251,2,6.72842001915,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,100,6.668,9,2.7102689743,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,0,8.294,3,2.11158895493,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogenschießen,False,0.0,x,0,x,x,0,2,Bogen schießen,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,10,12.465,9,2.90976810455,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,85,14.483,1,5.8155400753,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Bretterschliff,True,0.45619727,indiv,1,Brett,Schliff,0,2,Brettschliff,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,100,10.145,2,5.18137001991,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,2,bin,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,100,6.619,7,6.81690597534,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,sich gegenseitig,False,0.0,x,0,x,x,0,2,einander,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,50,9.99,5,5.55038785934,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,90,15.449,7,4.7386879921,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,0,10.54,4,4.22329902649,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,0,10.843,3,2.81001520157,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,1,habe,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,0,11.955,2,5.35023093224,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,5.52,7,1.89563703537,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,hat,True,0.0,x,0,x,x,0,1,ist,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,50,6.834,4,2.57725691795,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,50,10.854,4,5.38710784912,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Licht-Schein,True,0.0,x,0,x,x,0,1,Lichtschein,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,100,6.979,4,1.77920508385,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,100,7.079,5,2.85991096497,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,7.316,4,2.69353103638,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,10,12.355,4,2.61053919792,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,100,6.467,6,2.06183886528,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planet,False,0.0,x,0,x,x,0,1,Planeten,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,50,6.352,8,4.11948895454,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Tee trinken,True,0.0,x,0,x,x,0,1,Teetrinken,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,50,8.927,6,2.74352812767,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangsschwierigkeiten,True,0.0,x,0,x,x,0,1,Anfangschwierigkeiten,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,0,14.229,4,2.42759490013,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,100,5.406,4,3.12586188316,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Gräberbuchung,True,0.5313495,sg,0,Grab,Buchung,0,1,Grabbuchung,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,100,11.869,6,1.54637408257,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Biersflaschen,False,0.0,x,0,x,x,0,1,Bierflaschen,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,100,5.919,7,6.26837515831,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Bäderkooperation,True,0.984017,coll,0,Bad,Kooperation,0,1,Badkooperation,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,20,11.568,4,2.62687206268,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",nachgewiesen,True,0.0,x,0,x,x,0,1,bewiesen,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,10,18.403,3,2.46089100838,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,100,8.874,1,7.62810516357,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaßhaben,False,0.0,x,0,x,x,0,1,Spaß haben,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,50,6.946,4,2.79338788986,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Gehweg,False,0.0,x,0,x,x,0,1,Fußgängerweg,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,50,7.232,8,3.92394208908,2017_Jun_21_1030,60.1184795742,split,001,493,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,50,7.146,1,3.53915500641,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,0,13.084,9,1.77918505669,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,27,"Lara trat zur Seite, um __________.",Platz zu machen,True,0.0,x,0,x,x,0,1,platzzumachen,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,4.508,3,2.16164588928,2017_Jun_21_1030,60.1184795742,split,001,493,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",probegehört,False,0.0,x,0,x,x,0,1,Probe gehört,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,50,9.556,9,1.84572696686,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,50,11.389,4,2.37773394585,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,0,7.632,8,3.07353615761,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,0,11.485,7,3.02619695663,2017_Jun_21_1030,60.1184795742,split,001,493,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,100,8.696,2,3.35871481895,2017_Jun_21_1030,60.1184795742,split,001,493,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Brettbündel,False,0.45619727,coll,0,Brett,Bündel,0,1,Bretterbündel,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,11.904,3,9.12003803253,2017_Jun_21_1030,60.1184795742,split,001,493,
