subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,10.326,7,9.59134411812,2017_Jun_21_1409,60.1413233,split,001,317,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,6.898,9,3.85750007629,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,5.787,5,4.07360816002,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschein,False,0.0,x,0,x,x,0,2,Mondschimmer,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,12.169,7,2.89336800575,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadelhölzer,True,0.0,x,0,x,x,0,2,Nadel-Hölzer,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,0,5.915,4,6.66481113434,2017_Jun_21_1409,60.1413233,split,001,317,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,0,6.731,6,9.10900402069,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogenschießen,False,0.0,x,0,x,x,0,2,Bogen schießen,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,0,7.492,6,2.17823505402,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",Mut gemacht,True,0.0,x,0,x,x,0,2,mutgemacht,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,0,6.218,4,6.43212199211,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,100,6.533,3,2.9904088974,2017_Jun_21_1409,60.1413233,split,001,317,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,100,6.717,3,2.87465810776,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehensfreude,False,0.0,x,0,x,x,0,2,Wiedersehenfreude,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,40,15.397,2,9.97275590897,2017_Jun_21_1409,60.1413233,split,001,317,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Badeingang,False,0.984017,indiv,2,Bad,Eingang,0,2,Bädereingang,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,10.29,3,3.70785784721,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Bergsteigen,False,0.0,x,0,x,x,0,2,Berg Steigen,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,0,6.282,9,2.90979504585,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,100,5.285,2,3.07612085342,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,100,11.439,8,4.47114706039,2017_Jun_21_1409,60.1413233,split,001,317,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,50,17.952,3,3.79047822952,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Wagentür,False,0.0,x,0,x,x,0,2,Autotür,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,50,9.526,3,7.70884299278,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,0,7.431,4,9.87264108658,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheits-Denken,False,0.0,x,0,x,x,0,2,Sicherheitsdenken,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,100,6.033,1,7.07551407814,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,50,10.575,2,2.94312787056,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",seilzuspringen,False,0.0,x,0,x,x,0,2,Seil zu springen,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,100,5.006,5,3.92259597778,2017_Jun_21_1409,60.1413233,split,001,317,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,100,6.281,3,4.48932719231,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Licht-Schein,True,0.0,x,0,x,x,0,1,Lichtschein,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,100,6.663,8,6.74809479713,2017_Jun_21_1409,60.1413233,split,001,317,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,40,13.578,2,2.59742188454,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",deren,False,0.0,x,0,x,x,0,1,derer,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,100,10.425,5,2.49426198006,2017_Jun_21_1409,60.1413233,split,001,317,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,0,6.499,7,12.1707470417,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,0,6.785,2,17.7710080147,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Gehweg,False,0.0,x,0,x,x,0,1,Fußgängerweg,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,50,8.609,6,1.97872400284,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",bewiesen,False,0.0,x,0,x,x,0,1,nachgewiesen,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,50,8.413,7,2.04521799088,2017_Jun_21_1409,60.1413233,split,001,317,
coll,n,7,Chris besitzt eine große __________ .,Schwertersammlung,True,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertsammlung,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,5.571,2,9.17793703079,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,27,"Lara trat zur Seite, um __________.",Platz zu machen,True,0.0,x,0,x,x,0,1,platzzumachen,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,0,5.106,3,1.71265912056,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planeten,True,0.0,x,0,x,x,0,1,Planet,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,0,11.357,7,3.32556700706,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,100,5.868,8,3.45843791962,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,hat,True,0.0,x,0,x,x,0,1,ist,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,100,7.383,8,7.21604609489,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,0,5.486,2,2.94299602509,2017_Jun_21_1409,60.1413233,split,001,317,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,0,7.081,4,4.18742918968,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,13.265,7,1.69610500336,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,0,8.081,4,2.12831497192,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,0,9.142,3,1.94550895691,2017_Jun_21_1409,60.1413233,split,001,317,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,100,8.773,3,4.10315990448,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,100,6.449,1,3.83561205864,2017_Jun_21_1409,60.1413233,split,001,317,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,50,14.464,7,8.33005595207,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,17,Gute Qualität hat __________ Preis.,ihren,True,0.0,x,0,x,x,0,1,seinen,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,0,10.61,3,3.72453784943,2017_Jun_21_1409,60.1413233,split,001,317,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,100,8.045,7,3.40858602524,2017_Jun_21_1409,60.1413233,split,001,317,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",probegehört,False,0.0,x,0,x,x,0,1,Probe gehört,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,100,5.683,4,3.10931897163,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,7.429,7,3.02612495422,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,0,8.448,5,3.62475204468,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,100,8.313,8,3.85539507866,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Biersflaschen,False,0.0,x,0,x,x,0,1,Bierflaschen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,4.619,7,8.89417099953,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangschwierigkeiten,False,0.0,x,0,x,x,0,1,Anfangsschwierigkeiten,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,100,9.991,4,2.64377307892,2017_Jun_21_1409,60.1413233,split,001,317,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,des Wetters,True,0.0,x,0,x,x,0,1,dem Wetter,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,0,7.814,4,4.45466995239,2017_Jun_21_1409,60.1413233,split,001,317,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,5.133,4,4.85508012772,2017_Jun_21_1409,60.1413233,split,001,317,
