subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,100,8.129,2,3.0926668644,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,30,11.574,2,2.11177110672,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Bergsteigen,False,0.0,x,0,x,x,0,2,Berg Steigen,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,0,4.934,2,2.97634601593,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,0,9.311,2,8.37256097794,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Bretterschliff,True,0.45619727,indiv,1,Brett,Schliff,0,2,Brettschliff,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,80,8.943,9,7.81458187103,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,80,10.823,2,3.45346283913,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschein,False,0.0,x,0,x,x,0,2,Mondschimmer,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,0,7.63,5,3.75774693489,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,20,8.872,7,1.74593091011,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehensfreude,False,0.0,x,0,x,x,0,2,Wiedersehenfreude,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,9.644,9,1.89558815956,2017_Jun_22_1109,60.1609051308,split,001,233,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettenlängen,True,0.28060752,pl,7,Bett,Länge,3,2,Bettlängen,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,80,9.972,1,5.28494000435,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,10,9.141,5,1.94549202919,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,0,11.038,8,6.46637797356,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,0,5.804,2,1.82905697823,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",Seil zu springen,True,0.0,x,0,x,x,0,2,seilzuspringen,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,0,13.718,2,4.43931794167,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,10,13.798,9,4.41972708702,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,10,6.036,3,7.47751903534,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",Mut gemacht,True,0.0,x,0,x,x,0,2,mutgemacht,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,10,8.926,4,4.25652718544,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,0,7.45,5,3.39140701294,2017_Jun_22_1109,60.1609051308,split,001,233,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,50,8.194,3,7.43186903,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,10,12.453,3,3.64140295982,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,27,"Lara trat zur Seite, um __________.",Platz zu machen,True,0.0,x,0,x,x,0,1,platzzumachen,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,20,8.348,2,4.83615779877,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,60,11.456,4,4.5725300312,2017_Jun_22_1109,60.1609051308,split,001,233,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Hausabbrüche,False,0.21190723,pl,5,Haus,Abbrüche,1,1,Häuserabbrüche,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,30,8.858,3,7.25773906708,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisa,False,0.0,x,0,x,x,0,1,Einreisevisen,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,0,13.917,1,8.29233384132,2017_Jun_22_1109,60.1609051308,split,001,233,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastberechnung,False,0.8331451,sg,3,Last,Berechnung,1,1,Lastenberechnung,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,90,10.021,8,7.46150708199,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,10,6.835,3,1.80342292786,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,6.895,6,2.59387898445,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,17,Gute Qualität hat __________ Preis.,ihren,True,0.0,x,0,x,x,0,1,seinen,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,20,8.433,6,1.77924609184,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Gehweg,False,0.0,x,0,x,x,0,1,Fußgängerweg,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,35,9.426,9,1.91225600243,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,100,8.797,2,2.49426579475,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,70,6.616,5,1.81247997284,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,7,Chris besitzt eine große __________ .,Schwertsammlung,False,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertersammlung,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,80,9.61,1,3.58696603775,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",nachgewiesen,True,0.0,x,0,x,x,0,1,bewiesen,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,10,8.196,7,6.03554391861,2017_Jun_22_1109,60.1609051308,split,001,233,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,60,10.538,7,3.47443509102,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,0,4.923,8,2.24473381042,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangschwierigkeiten,False,0.0,x,0,x,x,0,1,Anfangsschwierigkeiten,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,100,8.993,8,3.39092993736,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,0,10.238,5,1.86228203773,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,90,9.761,8,3.15889883041,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,0,7.75,9,1.74593997002,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaßhaben,False,0.0,x,0,x,x,0,1,Spaß haben,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,80,7.596,3,1.94549012184,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,0,6.683,6,1.52982711792,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planeten,True,0.0,x,0,x,x,0,1,Planet,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,0,6.568,1,5.14985799789,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,5.251,3,1.79583787918,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,0,6.901,8,1.71275496483,2017_Jun_22_1109,60.1609051308,split,001,233,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,70,6.946,6,1.86227798462,2017_Jun_22_1109,60.1609051308,split,001,233,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,8.859,2,3.22566723824,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,40,13.301,1,4.5015809536,2017_Jun_22_1109,60.1609051308,split,001,233,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminarsarbeiten,False,0.0,x,0,x,x,0,1,Seminararbeiten,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,100,10.238,2,1.89558196068,2017_Jun_22_1109,60.1609051308,split,001,233,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,7.361,6,3.457914114,2017_Jun_22_1109,60.1609051308,split,001,233,
