subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangschwierigkeiten,False,0.0,x,0,x,x,0,1,Anfangsschwierigkeiten,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,100,17.257,2,4.38913202286,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,9.494,7,2.56067919731,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Licht-Schein,True,0.0,x,0,x,x,0,1,Lichtschein,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,100,9.321,7,7.5124771595,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,1,habe,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,0,15.744,7,9.66019201279,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",bewiesen,False,0.0,x,0,x,x,0,1,nachgewiesen,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,100,30.491,5,6.93023109436,2017_Jun_20_1114,60.1442554497,split,001,669,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,20,26.182,3,3.99043083191,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,0,8.478,2,3.75769686699,2017_Jun_20_1114,60.1442554497,split,001,669,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,80,25.768,7,4.09031510353,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Straßentunnel,False,0.0,x,0,x,x,0,1,Unterführungen,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,100,10.59,5,2.81004714966,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,0,10.176,3,2.56066393852,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,100,11.918,2,11.7717111111,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,0,19.319,2,7.7423210144,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,100,11.803,5,8.32707095146,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,20,13.52,2,4.95050692558,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Tee trinken,True,0.0,x,0,x,x,0,1,Teetrinken,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,50,21.297,2,4.94953799248,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,0,5.124,4,3.27566313744,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminararbeiten,True,0.0,x,0,x,x,0,1,Seminarsarbeiten,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,0,11.121,8,7.66498088837,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,27,"Lara trat zur Seite, um __________.",platzzumachen,False,0.0,x,0,x,x,0,1,Platz zu machen,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,7.368,4,10.5912139416,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,0,12.222,8,4.86780405045,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",derer,True,0.0,x,0,x,x,0,1,deren,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,0,9.496,8,5.50072789192,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Fußgängerweg,True,0.0,x,0,x,x,0,1,Gehweg,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,50,9.094,8,10.1422948837,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,10,18.521,2,3.82426285744,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,100,8.576,3,6.04772686958,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,0,8.113,3,2.10241699219,2017_Jun_20_1114,60.1442554497,split,001,669,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdschlitz,False,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdenschlitz,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,0,23.244,3,3.62169098854,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,0,12.532,8,3.9074010849,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,0,18.323,9,2.56062293053,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,100,10.491,8,3.91885995865,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,100,7.895,7,2.47751188278,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,0,10.372,4,4.58902406693,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,20,33.337,7,8.30978798866,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,20,18.039,2,6.71158409119,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,100,9.144,1,5.7987370491,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,0,6.8,6,2.32788109779,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,100,10.288,8,2.34450101852,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,0,7.896,5,3.58814907074,2017_Jun_20_1114,60.1442554497,split,001,669,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktefarbe,True,0.2778716,sg,0,Punkt,Farbe,0,2,Punktfarbe,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,0,22.508,7,10.5746750832,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,100,7.099,3,7.13287496567,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,100,22.113,6,4.09029603004,2017_Jun_20_1114,60.1442554497,split,001,669,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettenlängen,True,0.28060752,pl,7,Bett,Länge,3,2,Bettlängen,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,100,11.751,7,8.57337188721,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neuwahlen,False,0.0,x,0,x,x,0,2,Neu-Wahlen,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,0,6.532,3,7.33243703842,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,100,19.898,8,5.85279798508,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,0,10.806,7,3.0393807888,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,12.452,4,4.60574793816,2017_Jun_20_1114,60.1442554497,split,001,669,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",Seil zu springen,True,0.0,x,0,x,x,0,2,seilzuspringen,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,50,28.199,2,3.77328896523,2017_Jun_20_1114,60.1442554497,split,001,669,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,100,23.176,4,4.18975996971,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,sich gegenseitig,False,0.0,x,0,x,x,0,2,einander,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,0,8.892,2,4.91733503342,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,50,19.171,7,5.15440320969,2017_Jun_20_1114,60.1442554497,split,001,669,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschein,False,0.0,x,0,x,x,0,2,Mondschimmer,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,0,9.307,8,7.31581997871,2017_Jun_20_1114,60.1442554497,split,001,669,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,100,10.769,2,6.38460493088,2017_Jun_20_1114,60.1442554497,split,001,669,
