subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,40,15.93,8,3.65754699707,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,58,Im Magisterstudium musste man mehr __________ schreiben als im BA-Studium.,Seminarsarbeiten,False,0.0,x,0,x,x,0,1,Seminararbeiten,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,90,13.764,7,7.32646799088,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,27,"Lara trat zur Seite, um __________.",platzzumachen,False,0.0,x,0,x,x,0,1,Platz zu machen,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,70,16.246,6,2.26133584976,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,1,habe,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,70,16.194,8,5.10448002815,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Bäderkooperation,True,0.984017,coll,0,Bad,Kooperation,0,1,Badkooperation,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,55,20.38,8,7.34680509567,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,des Wetters,True,0.0,x,0,x,x,0,1,dem Wetter,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,5,16.943,1,5.56908607483,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,15,7.831,9,3.42486095428,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Tee trinken,True,0.0,x,0,x,x,0,1,Teetrinken,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,55,25.606,4,2.90982103348,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,7,Chris besitzt eine große __________ .,Schwertersammlung,True,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertsammlung,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,75,7.151,8,3.04283595085,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Licht-Schein,True,0.0,x,0,x,x,0,1,Lichtschein,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,100,9.888,3,3.62472605705,2017_Jun_19_1248,60.127270199,split,001,707,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,70,11.122,8,3.87421298027,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planeten,True,0.0,x,0,x,x,0,1,Planet,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,30,11.523,8,3.47511601448,2017_Jun_19_1248,60.127270199,split,001,707,
pl,y,11,Die Düsseldorfer Friedhofsverwaltung hat heute erst eine __________ bearbeitet.,Grabbuchung,False,0.5313495,sg,0,Grab,Buchung,0,1,Gräberbuchung,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,10,17.885,4,6.05076909065,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wieder gewählt,False,0.0,x,0,x,x,0,1,wiedergewählt,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,80,9.26,6,2.11168479919,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisa,False,0.0,x,0,x,x,0,1,Einreisevisen,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,30,16.095,8,3.70756411552,2017_Jun_19_1248,60.127270199,split,001,707,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blätteranalysen,True,0.5334598,pl,0,Blatt,Analyse,0,1,Blattanalysen,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,70,7.611,8,5.18758606911,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangschwierigkeiten,False,0.0,x,0,x,x,0,1,Anfangsschwierigkeiten,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,100,13.015,4,5.43672609329,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",probegehört,False,0.0,x,0,x,x,0,1,Probe gehört,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,30,8.846,7,2.94249415398,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,60,12.117,3,6.84610295296,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,10,10.556,5,5.03593397141,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,100,7.197,8,2.51077198982,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Badeingang,False,0.984017,indiv,2,Bad,Eingang,0,2,Bädereingang,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,10,5.968,5,4.96751093864,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,90,8.243,2,3.49178910255,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,10,8.576,4,8.1939201355,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,100,8.529,8,8.13053393364,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,9.158,5,2.32784605026,2017_Jun_19_1248,60.127270199,split,001,707,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kräftestärken,True,0.5575868,pl,0,Kraft,Stärke,0,2,Kraftstärken,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,50,16.457,4,5.83364200592,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,30,18.605,4,1.94555306435,2017_Jun_19_1248,60.127270199,split,001,707,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktefarbe,True,0.2778716,sg,0,Punkt,Farbe,0,2,Punktfarbe,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,90,8.989,4,6.70065903664,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",Seil zu springen,True,0.0,x,0,x,x,0,2,seilzuspringen,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,75,6.071,2,6.32736301422,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,90,7.629,3,2.42754483223,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,20,9.774,4,3.25901389122,2017_Jun_19_1248,60.127270199,split,001,707,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdschlitz,False,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdenschlitz,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,10,8.263,2,2.24470305443,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehensfreude,False,0.0,x,0,x,x,0,2,Wiedersehenfreude,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,0,10.391,4,4.23866200447,2017_Jun_19_1248,60.127270199,split,001,707,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettenlängen,True,0.28060752,pl,7,Bett,Länge,3,2,Bettlängen,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,90,17.237,4,2.12852716446,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,20,8.246,9,3.24231886864,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,10,9.94,7,8.80876588821,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,50,12.171,4,18.8379371166,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,sich gegenseitig,False,0.0,x,0,x,x,0,2,einander,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,70,15.691,9,2.97629785538,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschein,False,0.0,x,0,x,x,0,2,Mondschimmer,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,30,12.268,4,1.96216392517,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,30,14.301,3,2.14500808716,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,40,9.977,2,3.96944117546,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,100,8.711,7,6.33482313156,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,20,15.512,9,2.36118507385,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,75,12.537,9,1.74596905708,2017_Jun_19_1248,60.127270199,split,001,707,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,70,12.371,3,1.92883515358,2017_Jun_19_1248,60.127270199,split,001,707,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,50,19.287,4,6.01889014244,2017_Jun_19_1248,60.127270199,split,001,707,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,10,9.177,8,3.90741991997,2017_Jun_19_1248,60.127270199,split,001,707,
