subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Bergsteigen,False,0.0,x,0,x,x,0,2,Berg Steigen,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,0,11.286,3,2.04533600807,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,50,9.195,4,4.19001293182,2017_Jun_19_1133,60.1467566269,split,001,434,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,100,13.78,2,8.07824087143,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,50,21.713,4,7.28264904022,2017_Jun_19_1133,60.1467566269,split,001,434,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktfarbe,False,0.2778716,sg,0,Punkt,Farbe,0,2,Punktefarbe,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,0,17.953,2,4.73613905907,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,50,17.159,4,5.58659696579,2017_Jun_19_1133,60.1467566269,split,001,434,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,50,20.048,4,5.0712351799,2017_Jun_19_1133,60.1467566269,split,001,434,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,50,14.412,5,2.32790184021,2017_Jun_19_1133,60.1467566269,split,001,434,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,51,11.455,5,4.42176795006,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,0,10.358,3,2.161632061,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tütensuppe,True,0.0,x,0,x,x,0,2,Tüte Suppe,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,50,11.021,4,3.97391295433,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,0,8.393,3,1.97877907753,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehensfreude,False,0.0,x,0,x,x,0,2,Wiedersehenfreude,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,0,22.477,9,1.89555478096,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,50,7.214,7,8.16001391411,2017_Jun_19_1133,60.1467566269,split,001,434,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,100,9.924,1,4.47166204453,2017_Jun_19_1133,60.1467566269,split,001,434,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,0,10.473,7,8.47635102272,2017_Jun_19_1133,60.1467566269,split,001,434,
