DocURL	DocID	SentID	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.abfallwirtschaft-ortenaukreis.de/abfaelle-von-a-zett/accordion-a-zett/m	3e048a129bb509916f2cf6c8848d252dd5f1	2	Pl	Ind	Bett	en	0
http://www.shogazi.de/blog	1b1e0ebf2b3d164c825fb517062bf7e1f962	47	Pl	Ind	Bett	en	0
http://www.mgepa.nrw.de/ministerium/presse/pressemitteilungsarchiv/pm2012/pm20120503a/index.php	33ba2513033732c04a8fc740ab9051cdf401	13	Pl	Ind	Bett	en	0
http://www.pflege.de/blog/?p=944	02c05af89f8d6d78d1cbbee63817036d2fa2	21	Pl	Ind	Bett	en	0
http://web.ard.de/themenwoche_2012/01.html	b5e6432e6a2c7686c17ad1205a6e42f6ab7f	41	Sg	Ind	Bett	en	0
http://www.schlafen-aktuell.de/forum/fragen-zu-herstellern-marken-haendlern/t-erfahrungen-mit-abbco-oder-florida-nights-637.html	45a90d83cd0b2c84cf58fdd01f8026cbbc51	35	Sg	Ind	Bett	en	0
http://www.doctorsdiaryfanforum.de/t1416f192-Story-von-Julie-1.html	d1b07103d8b80ca321b46651b2b6c95eff18	165	Sg	Ind	Bett	en	0
http://artikel5.forumprofi.de/thema-anzeigen-ruecktritt-aus-liebe-t4337-s15.html	c8f2098c97b50941c4dfd14b54d923a3a4db	21	Sg	Ind	Bett	en	0
http://www.schlafen-aktuell.de/forum/fragen-zu-technik-zubehoer-pflege/t-hallo-und-elektrische-aufladung-5236.html	916e7f8d71ceebe946d491b827852c74fdf5	34	Sg	Ind	Bett	en	0
http://www.leser-service.de/bookinist/content/text/xolds/book/@mihochz.htm	81538e2cb6c83c57fb8eeea18e34f0df83cc	20	Sg	Ind	Bett	en	0
http://www.online-roman.de/haare01.html	3900b2154905b587a4ec69bd7e727c5c16c3	3	Sg	Ind	Bett	en	0
http://www.decido.de/suche-schlafsofa+mit+bettkasten.html	3618e994c03b9cc748471bd63099d6091156	19	Sg	Ind	Bett	en	0
http://www.behsiris-heiligebirma.de/Wissenswertes/wesen.htm	6d40b647665886345bd6fbe7a44bcd482c7a	19	Pl	Ind	Bett	en	0
http://www.mein-mitteilungsblatt.de/schnaittach/marktplatz/action/page/2	9ae4933b52abadedba7993c2bcd4e5a3f05c	10	Sg	Ind	Bett	en	0
http://www.historische-eschborn.de/berichte/eschborn/Stephanshof/body_stephanshof.html	e40e04b08044c87af320ac3eb92e4744f2fa	82	Sg	Ind	Bett	en	0
http://www.filmtrip.de/vember-und-der-trailer.html	eade9616f8e34889286c26932c757d9ccf0d	6	Sg	Ind	Bett	en	0
http://www.blimb.de/webverzeichnis/c,1831,s,21.html	5634ca2a77feb5c59b908ca71a5020b53090	11	Pl	Ind	Bett	en	0
http://www.galerie-muensterland.de/programmvorschau08/ausflug-3.html	78dcdb996b87cec5a84c7992b83ca3a7dac5	70	Sg	Ind	Bett	en	0
http://www.wodanserben.de/board/tochter-erschl%C3%A4gt-mutter-mit-kruzifix/thema3143.html	962ffe25d6d2f2e97b19dab919af9f2c18b9	7	Sg	Ind	Bett	en	0
http://www.saniermit.de/shop/Pflegebetten%3A%3A%3A25.html	f5a4f376e28a42bb4628df76ec0652501e83	2	Sg	Ind	Bett	en	0
http://www.kitticat.de/archive/index.php/t-5454.html	f56fe6e01027467b3ea5f6ae59d3e1a282be	297	Sg	Ind	Bett	en	0
http://www.wellnessing.de/tag/fruhjahr	9123fa41af3a22b00c439c535c8e3bc4e3b6	42	Pl	Ind	Bett	en	0
http://www.lignumnatura.de/de/Modellbezeichnungen	2ca8c25b09519c03aa8ee48066cc9ed2f1f8	117	Pl	Ind	Bett	en	0
http://www.dielyriker.de/archive/index.php/t-12089.html	9204f8084fbe0b676f15106df6d520880d2f	47	Pl	Ind	Bett	en	0
http://forum.prostatakrebs-bps.de/archive/index.php/t-6508.html	f6c700121d17cd117499666be727c4baeea1	5	Sg	Ind	Bett	en	0
http://lebensfreude.phpbb8.de/archive/t174.html	b297cbc226a4d7db0ddfe2528fb06f10d59a	15	Sg	Ind	Bett	en	0
http://www.kulturwest.de/film/detailseite/artikel/take-it-uneasy	1e442c874f1d940d8935dbb26495719839ba	43	Pl	Ind	Bett	en	0
http://www.apogepha.de/de/gesundheit/ratgeber/der-aktuelle-gesundheitstipp/gesundheitstipp-artikel/article/1199/hausapotheke.html	61dcf9061c889405d6219453a3c0fdfdef9a	7	Pl	Ind	Bett	en	0
http://tirol.orf.at/news/stories/2520245	84814d624e0c6ac4419be8696ba9b5749bfe	15	Pl	Ind	Bett	en	0
http://www.cinemusic.de/2005-3632-napola	d501f07d012acfeccd91918d0315e66d314d	47	Sg	Ind	Bett	en	0
http://www.sri-lanka-board.de/archive/index.php/t-11576.html	7c3286c5d7ba64f7694e25d0ab018d64e5d8	398	Sg	Ind	Bett	en	0
http://www.leser-service.de/bookinist/content/text/xolds/book/@mihochz.htm	81538e2cb6c83c57fb8eeea18e34f0df83cc	12	Pl	Ind	Bett	en	0
http://www.radiaesthesieverband.at/index.php?thid=24%26subbid=fuenf	e7dc5576c9fc4bb3db3148e2e93e13003c0e	119	Sg	Ind	Bett	en	0
http://www.blockstelle.de/reisetschech2004.html	4345e91a731ed837a3902298ecaef4e7988f	24	Pl	Ind	Bett	en	0
http://www.anyseek.de/web/Einkaufen/Online._.Einkaufen-175-8.htm	a52a7265e819a6ead6fb7c8fbf61dc3df1e6	29	Sg	Ind	Bett	en	0
http://www.sonntagshorn.de/Themen/HHBT01.htm	8a981cdaafc66ca5f2fa34c6055170e04146	31	Sg	Ind	Bett	en	0
http://sz-magazin.sueddeutsche.de/texte/anzeigen/41817	a2bacefbcc0715ea2b718bb9930b002e3354	25	Sg	Ind	Bett	en	0
http://www.alles-zur-allergologie.de/forum/discussion/269/kuhmilch-und-huehnereiweissallergie-bei-3jaehrigem	73beca39fa8ee1702d411a8bb9e72c9b6201	23	Pl	Ind	Bett	en	0
http://www.allergie-milben.de	9536800780cc536bd3e798b72f3600a9ae19	28	Sg	Ind	Bett	en	0
http://www.gesundheitsnetz-deutschland.de/pflege-und-soziales/Bayern/Dingolfing-Landau/Reisbach.html	a11503f1b4425053423a354169b4e911849a	44	Sg	Ind	Bett	en	0
http://www.inkontinenzberater.de/Wissenswertes-Inkontinenz-im-Alter.htm	60931362927ea693db46dd36da5ec226108c	33	Pl	Ind	Bett	en	0
http://www.liege-komfort.de/faq_gesund.html	3013ef600257f2637b139ec77fa4e097d03b	8	Sg	Ind	Bett	en	0
http://presse.ebay.de/pressrelease/1960	b090eb71f1fdb0cef0bceaedd0a219113fd2	24	Sg	Ind	Bett	en	0
http://www.einrichtungsforum.de/bettsofa-mit-fester-lehne-t4780.html	c4ea7c3d2b27de8a1f084c13e2cea734db61	22	Sg	Ind	Bett	en	0
http://www.sessel-manufaktur.de/hochwertige-schlafsofas.html	855478481772eee303d85f5b68685ecaa19c	7	Pl	Ind	Bett	en	0
http://www.barbara-ricken.de/buecher-klaras-geschichte-leseprobe.php	466959f5563b2c65907cee21b1d2ae62c127	26	Sg	Ind	Bett	en	0
http://agso.uni-graz.at/marienthal/archiv/lazarsfeld_paul_felix/nachlass_paul_lazarsfeld/04_t.htm	6939fbe53899352dbe1185b3556a801be7c4	10	Pl	Ind	Bett	en	0
http://www.reiseservice-nothaft.de/ci.htm	b855f9e070b2d3221da4fcb0bb04f0de0fd2	9	Sg	Ind	Bett	en	0
http://www.promicabana.de/twilight-breaking-dawn-fsk-18-was-meint-ihr-umfrage	687d06922a272c672dce819fd8f680fa6942	24	Sg	Ind	Bett	en	0
http://www.phantastik-news.de/modules.php?name=News%26file=article%26sid=5736	4b396e7ac56893861c6d42019c010c0fa053	82	Pl	Ind	Bett	en	0
http://www.baby-weingart.de/Bettausstattung/Bettwaesche-100-x-130%3A%3A%3A49_79.html	bab55a8ff7ce9ff05ef2f9ab0158188345f9	5	Sg	Ind	Bett	en	0
http://www.produktlinks3.homepage.t-online.de/Bettueberwurf.html	6ed948b34700c84b63cb166d392c83a6f01f	26	Sg	Ind	Bett	en	0
http://www.bookmrk.de/benutzer/17387/lesezeichen	89512677ef0155bed34ad64d6dae9fc15249	45	Pl	Ind	Bett	en	0
http://frame25.f-lm.de/Ausgaben/04_99/rezensionen.html	27d14ee4e9ec2abdf02248efa6f2a8a6ddec	47	Sg	Ind	Bett	en	0
http://schreiben-ist-magie.de/doerte/2010/02	9a01bc3c7a511116fee02af870884fb3a623	19	Pl	Ind	Bett	en	0
http://blog.einfachnachhaltig.de/mission-impossible-von-4-500-auf-1-million-elektrofahrzeuge-in-8-jahren	09aa162f7df20e4687d05fa5068323863eae	9	Sg	Ind	Bett	en	0
http://www.cornelia-b.de/falsch1.html	8022dac4a42d46c17999ac7ea3a1b619e642	123	Sg	Ind	Bett	en	0
http://www.paulsmama.de/community/fragen/4/202	07b181c49e99cc38646ac3a1f2b6783496f5	2	Sg	Ind	Bett	en	0
http://www.schaedlingshotline.de/forum/schaedlingsbestimmung-bekaempfung-und-schaedlingsp-f2/bettwanzen-solfac-t1758.html	13c1d08745999b031023fdc5db207f57ae17	7	Sg	Ind	Bett	en	0
http://www.schaedlingshotline.de/forum/schaedlingsbestimmung-bekaempfung-und-schaedlingsp-f2/bettwanzen-wie-einige-gefuellte-reisetaschen-entse-t1042.html	e069de7ed4910ce7786d9abe374547e8ff82	3	Pl	Ind	Bett	en	0
http://www.matratzen-online-kaufen.de/nackenkissen	6c1b2f1ef2413947d9064823c32ec0ced71d	1	Pl	Ind	Bett	en	0
http://www.feuerwehr-toeging.de/Einsaetze/Einsaetze_2011/069_20.10.2011/index.htm	f3f93f1ee75675ced0cd0dfc361208fb9bb1	1	Sg	Ind	Bett	en	0
http://www.to-toskana.de/navico/lanticocipresso	dd90fc56454fab5790ac55ba6c4c6b3b51d4	23	Sg	Ind	Bett	en	0
http://www.ffsf.de/archive/index.php/t-7642.html	2abfbcc11ae5cbc5de96b1a9e45f629746f3	42	Sg	Ind	Bett	en	0
http://www.hausmed.de/gesund-leben/erholsamer-schlaf/grundlagen-fuer-einen-erholsamen-schlaf	60a4d1bbf62bb0471b71caef246a50047bc7	35	Pl	Ind	Bett	en	0
http://www.amadeus-magazin.de/1063	8a5bab7d4662422d2e7ad25d80a1f410095d	72	Pl	Ind	Bett	en	1
http://powerbook.blogger.de/2009/05/20/445585/sultan-laxeby-frrrrrrrrghhhhh	8e510d7f793c49015527cb4fd529ee5311d9	9	Sg	Ind	Bett	en	1
http://zweinullig.de/and-the-oscar-goes-to-ikea	362019146b3bef2f17865dfd3e8025c7bf3b	3	Sg	Ind	Bett	en	1
http://www.uteglaser.de/arbw_heft2_05.htm	beea17c6bc0f0dbe6999935eace43afd17d9	61	Pl	Ind	Bett	en	1
http://www.wild-east.de/firmen/rueganer/16_05_2001/index3.html	71c6121de509fa112be3a6c422cecfde9b1f	62	Sg	Ind	Bett	en	1
http://www.klinikum-nuernberg.de/DE/aktuelles/knzeitung/2011/201101/kommunale_kh.html	7697a8dac56c7f979b6547688d1fe0cc4a82	7	Sg	Coll	Bett	en	1
http://www.mydays.de/geschenkideen/designhotels	667daeb23a68a91c29eede8efbfd2c2836dc	14	Sg	Ind	Bett	en	1
http://www.leipzig-online.de/matratzen-arten.html	ff54108a31f854bdbb00f7cbf3a67f15057f	3	Pl	Ind	Bett	en	1
http://www.klinikum-worms.de/zivildienst-im-klinikum-worms.html	f6b8333ff4adb258f6f31eb9a3022f005f55	3	Sg	Ind	Bett	en	1
http://www.uniklinik-freiburg.de/onlinemagazin/live/aktuelles/bettzeug.html	2d3238af9e1fcda96aec3f79c5b9346f5538	5	Sg	Ind	Bett	en	1
http://gastgeber-sylt.de/ferienwohnung-westerland-153944.php	50b4994ec91434061945538ea57755a7f00d	25	Sg	Ind	Bett	en	1
http://web2.cylex.de/suche/deutschland/ort-/plz-5/l1cy1-d_ort1cy1--plz1cy1-5_name1cy1-modernisierung-s1.html	e0d9ab7466e250b66ab04c5d6ef0bad05a8e	7	Sg	Ind	Bett	en	1
http://www.bruckenberger.de/doc/sonstige/nut93/nut93.htm	3d837a0a953a64e6a24b61da2de1d27c9934	32	Sg	Ind	Bett	en	1
http://www.uni-heidelberg.de/presse/news05/2510tour.html	1a6659b38eb2bf1c1b074837f4998c208d43	9	Sg	Ind	Bett	en	1
http://www.webhans.de/pflege.html	e7f35880413fc354dfdbbcacee4101efcc3d	45	Sg	Ind	Bett	en	1
http://www.spc-jugend.de/juleiru/juleiru030504.htm	41a85fa4fed3fc68ccc8f82e70b286e8ef00	27	Sg	Ind	Bett	en	1
http://www.thaipage.ch/autor/oskar/oskar11_04.php	4bfe46cd45afddd6b9eeb5c9cb22526524b5	10	Sg	Ind	Bett	en	1
http://www.nervenaerztebund.de/mitt299.html	54c017fc3c1cedc05d0461b708d3261e0300	308	Pl	Ind	Bett	en	1
http://www.dergutscheinblog.de/angebote/haus-garten-gutscheine	0dea7388b6134c681afdb8c26dfa810daaf4	28	Sg	Ind	Bett	en	1
http://www.asta-lueneburg.de/erstsemester	0e3f3d23c447befd41e082cdd903581aba4e	4	Sg	Ind	Bett	en	1
http://www.stilbetten.de/weitere-mobel/banke/bank.html	6196cd5bb2092c307c790f524a49bc9d31dc	18	Sg	Ind	Bett	en	1
http://www.ferienhaus-kerity-bretagne.de/ferienhaus-finistere-bretagne-3.html	f33f6aa5c162983f26a65d07987fa5cb5ecc	14	Sg	Ind	Bett	en	1
http://www.maxeiner-miersch.de/standp2006-09-29a.htm	548f35ba3cb7146f755ea73a8d68bcb2e9be	38	Pl	Ind	Bett	en	1
http://www.xn--kulturbro-w9a.de/kulpur/03/presse/wr.htm	1320b872b832c579930f68f6b1ba84db2302	218	Sg	Ind	Bett	en	1
http://www.vimentis.ch/joachim_eder	63a9251c4989fa65d9c78b6bca9a6196c132	48	Sg	Ind	Bett	en	1
http://www.freelancermap.de/freelancer-verzeichnis/profile/web-entwicklung/12875-profil-dirk-ulrich-java-jee-developer-aus-sch-nwalde-glien.html	a6099b8099fcbcd87fb6769c94e7b09e89f4	72	Sg	Ind	Bett	en	1
http://www.wandersite.ch/TMB_Manfred.html	961bddbf497dd6392d1a5f02a77975763785	124	Sg	Ind	Bett	en	1
http://www.oeko-net.de/kommune/kommune-2008/kommune-03-08/apeltzer.htm	decdebdcb4c23651e2263064d35b8e435322	120	Sg	Ind	Bett	en	1
http://www.kommunisten-online.de/Kriegstreiber/aik_2008-1_1.htm	df6510b2f4c0168ffcff4e348ea6f21bfa09	155	Sg	Ind	Bett	en	1
http://www.akweb.de//ak_s/ak546/16.htm	23c9b62e5bb483bde2491e60a5f5cf16eb5c	35	Sg	Ind	Bett	en	1
http://www.aaleninfo.de/sep08/24/leserbrief.htm	f9221352acce5060296c3f10165c3222efb0	7	Sg	Ind	Bett	en	1
http://www.dealfuchs.de/gutscheine/betten-rid-gutschein.html	4dc0544a1e99e3dd0476ec85a77bba560455	7	Sg	Ind	Bett	en	1
http://www.wild-east.de/meckpom/usedom/typo3_4_2/peenemuende0.0.html	08207d1dbd6e5470beadf8aa27919764f0ec	25	Sg	Ind	Bett	en	1
http://blog.zeit.de/kongo/category/demokratische-republik-kongo/page/2	b10ac398fb6d2c239182a4d8c22006eaee6e	271	Pl	Ind	Bett	en	1
http://www.adacreisen.de/portal/adac/app/content/resourceId/Unterbringungsvarianten.html	8240bab08025c1a9f33976e6d67db6ac38f4	35	Sg	Ind	Bett	en	1
http://www.med-in-leipzig.de/news_archiv__aktuelles_2009_de.html	fb4102ce1cfa0c75012455059017bda22bed	125	Sg	Ind	Bett	en	1
http://www.hinternet.de/weblog/2007/12/pj-parrish-an-unquiet-grave.php	a25ea1649fb7649896e9acdf48b5ab8a21c8	24	Pl	Ind	Bett	en	1
http://ruf-der-wildnis.de/matratze.html	a5f9356a259e9ee3f7a667582cff3293caa3	7	Pl	Ind	Bett	en	1
http://www.deutsches-architektur-forum.de/forum/archive/index.php/t-8599.html	d06d550787c4f0468826ef124414defc384a	58	Sg	Ind	Bett	en	1
http://www.cityarena-frankfurt.de/programm.php	fb33e98b2b23f2704fbc58f91f80aa513add	22	Sg	Ind	Bett	en	1
http://www.aufbau-ffm.de/serie/Teil23-25/25-3.html	ff94592bcdb8e25209505d5798f4c00cf695	5	Sg	Ind	Bett	en	1
http://www.hu-berlin.de/pr/medien/publikationen/regelmaessig/tsp/ss01/zapp_loh_html	15d02a858c5a13699762568fab1afea6bf00	12	Sg	Ind	Bett	en	1
http://www.goruma.de/Staedte/H/Havanna/sehenswuerdigkeiten.html	48b53c4ba04be21ad97269aed44795264fba	209	Sg	Ind	Bett	en	1
http://www.gesundheit-euregio.de/aktuelles/archiv/archiv2006-04.html	2ce644f275f29a5265b648aeda1bd7bb7eb5	47	Pl	Ind	Bett	en	1
http://wdrblog.de/aks/archives/2011/08/bier_in_bus_und.html	dcfe2c46c7be0310b9dfe6ba64c53845c4f2	130	Sg	Ind	Bett	en	1
http://www.bauelemente-fendt.de/wasserbetten/wasserbetten.html	6ad6c5eb7120aed5867d50d28519245a646c	88	Sg	Ind	Bett	en	1
http://www.hdg.de/lemo/forum/kollektives_gedaechtnis/207/index.html	ed3345aa147b877bbdb4054a8bae66bf4eb4	73	Sg	Ind	Bett	en	1
http://www.park-inn-bochum.de/press-de.html	88583ef0d0d76e926691c624044342373bc4	203	Sg	Ind	Bett	en	1
http://sz-magazin.sueddeutsche.de/texte/anzeigen/41817	a2bacefbcc0715ea2b718bb9930b002e3354	12	Sg	Ind	Bett	en	1
http://www.julian-hp.de/blog/2009.php	e9aac9aa70083db2cb3089ed4a101a2f42b5	324	Sg	Ind	Bett	en	1
http://katalog365.de/tag/schlagwort/7324/moebel-katalog.html	58ddb135c5329953fc31fa2c0a558fbc4efe	1	Sg	Ind	Bett	en	1
http://www.flensburg-online.de/az/daenisches-bettenlager-goes-sueden.html	4c152a45ef178b4bc205c8c21c5a9b0f6031	12	Sg	Ind	Bett	en	1
http://www.schlafen-aktuell.de/forum/fragen-zu-technik-zubehoer-pflege/t-aqua-comfort-paderborn-vinyl-unterschied-4546.html	f4c86d7ed29c14ca89303710c1166d839ca6	35	Sg	Ind	Bett	en	1
http://www.arth-online.ch/news/599/index.html	c56b87d0a8c14b68c8eeccc41d3fadbfe768	24	Sg	Ind	Bett	en	1
http://www.reformiert-potsdam.de/FrP-Geschichte%20Potsdam-Potsdamer%20in%20der%20Franzoesischen%20Kirche%201753.htm	802173f9bbba50d2061aee0229ff2c217cf5	41	Sg	Ind	Bett	en	1
http://www.ruhl-consulting.de/referenzen/referenzprojekte/universitaetskliniken/universitaetsklinikum-ulm-klinik-fuer-innere-medizin-ii.html	b3c783cdeeeae4d4eba2ead4a0911e6e6ef4	13	Sg	Ind	Bett	en	1
http://www.smarthomes.de/produkte/wohnen/34	9618196a7f5d1078d8fc1534a3caee62a04a	11	Sg	Ind	Bett	en	1
http://www.kindertraummoebel.de/neuheiten.html	45a19a27dfb94298c6cf2d4a4544009c04c2	3	Pl	Ind	Bett	en	1
http://www.nordusedom.de/artikel/20040923.html	feb1b63fd00a66ba5ff82fb3d12fc45dda81	3	Sg	Ind	Bett	en	1
http://www.al.uni-koeln.de/info/47/0601.html	5b7a0c065447a5bcf19c99a234d298d86d4b	33	Sg	Ind	Bett	en	1
http://www.geschichtsspuren.de/artikel/bunker-luftschutz-zivilschutz-/194-zivilschutzanlagen-ueberblick.html	451c99fba4f0224fd1aeb822a7d071e7b66a	118	Pl	Ind	Bett	en	1
http://www.smarthomes.de/produkte/wohnen/34	9618196a7f5d1078d8fc1534a3caee62a04a	14	Sg	Ind	Bett	en	1
http://rollenspiele.forumo.de/play-area/atherlicht-t492-40.html	36596c9539edc451178160dd5b18434770e3	1123	Sg	Ind	Bett	en	1
http://www.reise-spass-deutschland.de/index-Dateien/bauernhof.htm	b3a0062d27ef7b781954b7a7866e0c0eed5a	43	Sg	Ind	Bett	en	1
http://webmoritz.de/2010/03/31/kraftwerksplane-trotz-ruckzug-noch-kein-aus	8fdceedbb941f617569afabcff3ce1aba022	80	Sg	Ind	Bett	en	1
http://www.bruckenberger.de/doc/kooperation/euroforum98.htm	3d577739acc408847f8bc9cc6f62b04539c5	104	Pl	Ind	Bett	en	1
http://www.lateinamerika-nachrichten.de/index.php?/artikel/523.html	6bf7b2796e3de88d024c105516338d5967b3	87	Pl	Coll	Bett	en	1
http://www.kliniken-oal-kf.de/verwaltung/aktuelles/news/2007/07-06-29.htm	6653dba59cc8e2fd26ee30c053362a54fb31	3	Sg	Ind	Bett	en	1
http://www.pluennenkreuzer.de/2010_Loire/2010_loire_03.html	17459043a99c3945d5bc3724801c92fe6111	31	Sg	Ind	Bett	en	1
http://www.der-umzugsratgeber.de/umzugsratgeber/print/Richtig_Packen.htm	cc343ad71903a966c9b9d1ab1b80805b82dd	8	Pl	Ind	Bett	en	1
http://blog.zooplus.de/index.php/author/andrea	3e46290eeea1693cff774ae9a1d67af5231e	28	Sg	Ind	Bett	en	1
http://www.schlafzimmertraum.de/kindermoebel/kinderbett/baby-7.html	e403f887831f1c0c6a0d004427c29d34e87c	4	Pl	Ind	Bett	en	1
http://dir.web.de/Einkaufen+%26+Sparen/Haus+%26+Garten/Einrichten	353e086fd3e30697c2d2b4b37abc452b8fca	6	Sg	Ind	Bett	en	1
http://www.akweb.de//ak_s/ak546/16.htm	23c9b62e5bb483bde2491e60a5f5cf16eb5c	19	Sg	Ind	Bett	en	1
http://www.flensburg-online.de/az/daenisches-bettenlager-goes-sueden.html	4c152a45ef178b4bc205c8c21c5a9b0f6031	8	Pl	Ind	Bett	en	1
http://rsw.beck.de/cms/?toc=JuS.aktuell%26docid=356368	e0a36ea462f4c409a5db16b410cec64bed2e	2	Sg	Ind	Bett	en	1
http://www.sanktgeorg.de/244.html?%26cHash=a015d17e73%26tx_ttnews[month]=11%26tx_ttnews[tt_news]=425%26tx_ttnews[year]=2013	bb94125e3360f6c34c37220cf3a6e9cf5447	3	Pl	Ind	Bett	en	1
http://www.gateo.de/mehrheit-der-immobilienunternehmen-will-2011-neue-jobs-schaffen-369130.html	684b0090e41503c1ab508b04e07d0f447130	28	Sg	Ind	Bett	en	1
http://www.btw.de/presse/pressemitteilungen/2011/tourismusgipfel-2011-mit-eu-vizepraesidentin-und-bundesaussenminister-.html	2a6c84b3daaaafa19f51740ce00c2330a5c1	10	Pl	Ind	Bett	en	1
http://www.bookmark.sitepro.cc/tag/wasserbetten/artikel/bettbezug-r15	07ad3db3c31928fc5ae5d57a42fdf49eb94d	2	Pl	Ind	Bett	en	1
http://www.kirchentag.de/en/service/presse/pressemitteilungen/archiv-2013/24-januar-gemeinden-unterstuetzen-koje-frei.html	95898f4d53efbc8c2268bdc6a9e97bc9c3fb	1	Sg	Ind	Bett	en	1
http://duerrbi.de/2008/02/27/leere	7336ed27f9cfd2a32c6c42fec9f626ab3728	12	Sg	Ind	Bett	en	1
http://www.bdg-designer.de/blog/blog-post/follow-me-wettbewerb-als-ergebnis-des-wettbewerbs.html	a5818aa8e14a7a1f787bccc4a8a802856dd0	8	Pl	Ind	Bett	en	1
http://www.bookmrk.de/tag/guenstig	714eed6ad9637022a3a5f14eea639e393496	41	Sg	Ind	Bett	en	1
http://www.schwabenmedia.de/St-wolfgang/Wjt/Weltjugendtag.htm	ecc26c46a76a32f8470e08da68049f468fd9	716	Sg	Ind	Bett	en	1
http://www.kliniken-oal-kf.de/verwaltung/aktuelles/news/2008/08-11-21.htm	643ecb5125fa84e89505e465346878ff1d31	1	Sg	Ind	Bett	en	1
http://www.haller-kreisblatt.de/hk-templates/nachrichtendetails/datum/2011/11/18/nun-weichen-auch-diealten-mauern	1afbc95ca610e93bfa15175f99de4af9dac6	21	Sg	Ind	Bett	en	1
http://www.ag-mav.de/cweb/home/index,id,489,selid,3888,type,VAL_MEMO.html	5468aee3cdd64520bd55e1c8b67d56341cb8	4	Sg	Ind	Bett	en	1
http://www.deutsches-architektur-forum.de/forum/archive/index.php/t-2587.html	8a25e1530080b2e26c29a07def82b270ac69	29	Pl	Ind	Bett	en	1
http://www.greifswald-online.de/nc/headermenu/aktuelles/archiv/archiv-liste/category/11.html	3429474ab19fd573ffdeee79c6392564fbc9	5	Pl	Ind	Bett	en	1
http://www.geobiologie.de/hilfe_und_beratung.html	0e1ba6a3a53dc942bc0f4991084140c2c82f	44	Sg	Ind	Bett	en	1
http://www.lawblog.de/index.php/archives/2010/11/03/geld-zuruck-furs-wasserbett	2460530c20901c29bfc794ff5070d96fcb95	6	Sg	Ind	Bett	en	1
http://www.gupefreunde.de/archive/t5133.html	681ee7e0a221883c888ec9ec92a0a8095bf5	8	Sg	Coll	Bett	en	1
http://www.schlafen-aktuell.de/forum/fragen-zu-technik-zubehoer-pflege/t-konditioner-giftig-fuer-atemwege-3512.html	7d345ef501c2d3ff55043842df2c9be084d9	13	Sg	Ind	Bett	en	1
http://www.bahnbilder.burkhkoe.de/K-Zug1-htm/K-Zug1-601_Bundeswehr.htm	34b24c5fef7b963c65abab5b2d2262d3aeee	2	Sg	Ind	Bett	en	1
http://www.mydealz.de/13552/guenstig-hotels-buchen-mit-priceline	97fec5665a40266670fe478bac0f1559f5dd	29	Sg	Ind	Bett	en	1
http://www.bikerteam.de/bikerteam/bikertage/bt_2010/2010-07-24.htm	8306eb5f04f584929f1295771cd4990cb74d	5	Sg	Coll	Bett	en	1
http://www.ep-board.de/sonstiges-f5/32-jahre-europa-park-eine-erfolgsgeschichte-aus-de-t2076.html	208a10596d7fbe93a2fc22e5a15b799042a0	47	Sg	Ind	Bett	en	1
http://www.advalux.de/info/Sommerferien-mit-Plissee.html	53b6d7396808a5b3c9772d6d6c0d506102fd	11	Pl	Ind	Bett	en	1
http://www.sitech.meb.uni-bonn.de/su/gesundheitsschutz/rueckenschule/cdraig/00/pruef_d.htm	10ee40ed18f8a7e6e8245fb7ffa017273b53	67	Pl	Ind	Bett	en	1
http://www.forum-nb.de/archive/index.php/t-33838.html	161af3a26f19909128f2851020912db6c48f	126	Sg	Ind	Bild	er	0
http://www.petra-eden.de/impressum.html	8bc803bf844ba329ec7f1b0d7334dcb226d3	6	Pl	Ind	Bild	er	0
http://seniorenstadt.de/diskussion/archiv2/archiv.html	26df1d167f43c8e45d6fcad8506fe2168cf2	213	Pl	Ind	Bild	er	0
http://www.kunstfinder.de/kunst/kunst-ausserdem.htm	d58f33fc16424a17e3c54462993d6974b993	15	Sg	Ind	Bild	er	0
http://www.viehhof-kino.de/kontakt/kontakt.htm	30e3a8f3aa8511526b3bf85e44008e39648c	57	Pl	Ind	Bild	er	0
http://www.pferdefutter-pferdehanf.de/pferdefutter/erfahrungsberichte	2259c6802de0e5172c97011b7d95db4fd79c	157	Sg	Ind	Bild	er	0
http://www.foto-nieder.de/wissen/tipps.php	39cc2791e1a1f3849514243bd354c5947799	53	Pl	Ind	Bild	er	0
http://www.antbo.de/kataloge/a1090/seite-3.html	8fda3bf37dc561d836ec6791e0f637418286	355	Sg	Ind	Bild	er	0
http://www.lebensgut-verlag.de/veranstaltungen/archiv-2007-2011/vortr%C3%A4ge	f5dea1b75d695c86043429c9f29ae97f0de0	5	Sg	Ind	Bild	er	0
http://www.cl-solutions.de/cltravelplannerintro.html	7f0ac6d0017df2c0fbbd49dacd654568ea05	21	Sg	Ind	Bild	er	0
http://wirtschaft.codpex.de/Bauwesen/Garten-_und_Landschaftsbau/Deutschland	201452d525fd563f9d2617a284c9699fc6f5	33	Pl	Ind	Bild	er	0
http://www.blindbild.de/category/heftroman-cover	13e3ca8f095c889ab7d225ade085df747439	55	Sg	Ind	Bild	er	0
