subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,50,15.844,1,6.39918684959,2017_Jun_26_1437,60.1569359764,split,001,373,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegzusammenlegung,False,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegezusammenlegung,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,0,12.134,3,2.34455704689,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Licht-Schein,True,0.0,x,0,x,x,0,1,Lichtschein,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,100,6.711,3,3.59149312973,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Straßentunnel,False,0.0,x,0,x,x,0,1,Unterführungen,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,100,8.861,8,4.35380506516,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,0,14.016,9,3.70733594894,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,50,5.935,9,2.49346804619,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,100,11.89,8,1.9122300148,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,40,"In einer Studie wurde jetzt  __________, dass Aspirin nicht so gut wirkt wie gedacht.",bewiesen,False,0.0,x,0,x,x,0,1,nachgewiesen,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,44,9.926,3,6.79621005058,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,0,7.981,2,2.02860689163,2017_Jun_26_1437,60.1569359764,split,001,373,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastberechnung,False,0.8331451,sg,3,Last,Berechnung,1,1,Lastenberechnung,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,70,13.081,7,3.30882811546,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,100,7.283,3,4.74886202812,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,20,10.558,5,5.25295996666,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,80,8.813,2,2.67707395554,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solchen,True,0.0,x,0,x,x,0,1,solch,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,90,12.52,7,2.24463510513,2017_Jun_26_1437,60.1569359764,split,001,373,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blattanalysen,False,0.5334598,pl,0,Blatt,Analyse,0,1,Blätteranalysen,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,0,7.047,3,1.77920913696,2017_Jun_26_1437,60.1569359764,split,001,373,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Bergsteigen,False,0.0,x,0,x,x,0,2,Berg Steigen,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,0,6.132,9,1.7625951767,2017_Jun_26_1437,60.1569359764,split,001,373,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Bretterschliff,True,0.45619727,indiv,1,Brett,Schliff,0,2,Brettschliff,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,81,19.667,8,11.7013978958,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,50,11.438,5,1.86230707169,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,50,11.474,2,8.87509202957,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,90,11.225,2,2.67670106888,2017_Jun_26_1437,60.1569359764,split,001,373,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwerterabdruck,True,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwertabdruck,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,100,11.501,6,2.1117708683,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligter,False,0.0,x,0,x,x,0,2,beteiligten,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,100,6.069,2,1.82909703255,2017_Jun_26_1437,60.1569359764,split,001,373,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,100,9.391,3,5.41679787636,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tütensuppe,True,0.0,x,0,x,x,0,2,Tüte Suppe,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,0,9.759,3,2.67694592476,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,50,6.751,7,6.63408279419,2017_Jun_26_1437,60.1569359764,split,001,373,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",Mut gemacht,True,0.0,x,0,x,x,0,2,mutgemacht,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,0,6.333,1,8.4232339859,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,50,11.057,8,3.81938719749,2017_Jun_26_1437,60.1569359764,split,001,373,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Badeingang,False,0.984017,indiv,2,Bad,Eingang,0,2,Bädereingang,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,90,14.728,7,2.60789704323,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Wagentür,False,0.0,x,0,x,x,0,2,Autotür,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,80,9.976,2,3.20309090614,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,dem Essen,False,0.0,x,0,x,x,0,2,das Essen,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,0,10.923,4,5.08784198761,2017_Jun_26_1437,60.1569359764,split,001,373,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kraftstärken,False,0.5575868,pl,0,Kraft,Stärke,0,2,Kräftestärken,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,0,6.797,4,2.14180016518,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,84,12.186,5,4.48743414879,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadelhölzer,True,0.0,x,0,x,x,0,2,Nadel-Hölzer,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,0,4.951,8,3.5381360054,2017_Jun_26_1437,60.1569359764,split,001,373,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktefarbe,True,0.2778716,sg,0,Punkt,Farbe,0,2,Punktfarbe,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,100,17.77,4,1.86233901978,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,0,5.334,4,3.74111914635,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,100,4.953,8,2.92250013351,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",ist,False,0.0,x,0,x,x,0,2,hat,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,20,14.498,9,1.89559698105,2017_Jun_26_1437,60.1569359764,split,001,373,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",Seil zu springen,True,0.0,x,0,x,x,0,2,seilzuspringen,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,0,6.669,7,4.52254509926,2017_Jun_26_1437,60.1569359764,split,001,373,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdschlitz,False,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdenschlitz,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,0,8.08,4,2.81008696556,2017_Jun_26_1437,60.1569359764,split,001,373,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,100,4.536,5,1.61298203468,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,69,9.009,9,1.54646515846,2017_Jun_26_1437,60.1569359764,split,001,373,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,einander,True,0.0,x,0,x,x,0,2,sich gegenseitig,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,60,10.821,7,2.3917620182,2017_Jun_26_1437,60.1569359764,split,001,373,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettlängen,False,0.28060752,pl,7,Bett,Länge,3,2,Bettenlängen,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,0,5.698,2,4.10688114166,2017_Jun_26_1437,60.1569359764,split,001,373,
