subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,50,8.979,8,4.23694300652,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,34,10.807,7,3.82423400879,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisa,False,0.0,x,0,x,x,0,1,Einreisevisen,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,9,16.293,4,3.67256212234,2017_Jun_20_0948,60.1434792646,split,001,587,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,80,11.523,3,2.63959908485,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,48,Kinder sollen sich auf dem __________ sicher fühlen können.,Fußgängerweg,True,0.0,x,0,x,x,0,1,Gehweg,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,80,10.773,8,7.66495490074,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Straßentunnel,False,0.0,x,0,x,x,0,1,Unterführungen,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,80,21.347,1,6.46427798271,2017_Jun_20_0948,60.1434792646,split,001,587,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Badkooperation,False,0.984017,coll,0,Bad,Kooperation,0,1,Bäderkooperation,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,91,33.364,3,2.24476003647,2017_Jun_20_0948,60.1434792646,split,001,587,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",mutgemacht,False,0.0,x,0,x,x,0,2,Mut gemacht,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,91,7.83,8,8.76057910919,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,0,16.178,2,5.5301117897,2017_Jun_20_0948,60.1434792646,split,001,587,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,100,12.119,2,2.42759394646,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,41,"Jetzt ist genau die richtige Zeit, um  __________ umzusetzen.",Nadel-Hölzer,False,0.0,x,0,x,x,0,2,Nadelhölzer,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,100,10.39,4,4.63891506195,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,47,"Frederick beobachtete einen Einbruch, konnte aber im __________ niemanden erkennen.",Mondschimmer,True,0.0,x,0,x,x,0,2,Mondschein,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,100,12.916,2,6.48270201683,2017_Jun_20_0948,60.1434792646,split,001,587,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegbeschriftung,False,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegebeschriftung,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,0,9.877,8,2.39446401596,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,37,Die Gäste suchen die Wohnung des Herrn __________.,Gantenbein,False,0.0,x,0,x,x,0,2,Gantenbeins,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,50,15.494,4,4.63895916939,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,50,13.818,4,1.9620950222,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,0,9.678,8,4.53919696808,2017_Jun_20_0948,60.1434792646,split,001,587,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdschlitz,False,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdenschlitz,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,100,9.626,4,4.12351894379,2017_Jun_20_0948,60.1434792646,split,001,587,
schreib,x,31,"Sarah ging auf den Spielplatz, um __________.",Seil zu springen,True,0.0,x,0,x,x,0,2,seilzuspringen,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,50,12.305,9,5.56999611855,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,einander,True,0.0,x,0,x,x,0,2,sich gegenseitig,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,50,19.467,9,2.51082110405,2017_Jun_20_0948,60.1434792646,split,001,587,
pl,n,14,"Bevor sie zu Ikea fuhren, haben Anne, Oskar und Leon alle möglichen __________ berechnet.",Bettenlängen,True,0.28060752,pl,7,Bett,Länge,3,2,Bettlängen,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,100,10.634,7,10.0890960693,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,0,14.011,7,1.82910084724,2017_Jun_20_0948,60.1434792646,split,001,587,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwertabdruck,False,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwerterabdruck,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,0,11.071,7,2.77384114265,2017_Jun_20_0948,60.1434792646,split,001,587,
schreib,x,26,"Benjamin ruft seinen Freund an, weil er eine Frage zum __________ hat.",Berg Steigen,True,0.0,x,0,x,x,0,2,Bergsteigen,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,80,9.74,9,1.97491598129,2017_Jun_20_0948,60.1434792646,split,001,587,
pl,n,10,In einem physikalischen Experiment hat Max verschiedene __________ gemessen.,Kraftstärken,False,0.5575868,pl,0,Kraft,Stärke,0,2,Kräftestärken,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,9,8.909,9,1.94548892975,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtstun,False,0.0,x,0,x,x,0,2,Nichtsmachen,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,10,10.242,6,4.93589282036,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neuwahlen,False,0.0,x,0,x,x,0,2,Neu-Wahlen,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,38,12.85,3,2.59387111664,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,100,16.427,3,6.68338918686,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,39,Außer  __________ kann ich leider nichts mitbringen.,das Essen,True,0.0,x,0,x,x,0,2,dem Essen,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,100,13.751,8,8.34458112717,2017_Jun_20_0948,60.1434792646,split,001,587,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktefarbe,True,0.2778716,sg,0,Punkt,Farbe,0,2,Punktfarbe,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,84,20.846,2,3.00949501991,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,57,Manche Menschen essen tatsächlich gerne ab und zu eine __________ .,Tüte Suppe,False,0.0,x,0,x,x,0,2,Tütensuppe,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,100,17.357,8,6.05031180382,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,18,Svens Feuer __________ noch einmal kurz aufgeflammt.,hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,50,9.33,4,1.79580283165,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,22,"Teilnehmen kann nur, wer schon mindestens drei Marathons gelaufen __________ .",hat,True,0.0,x,0,x,x,0,2,ist,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,84,10.442,6,2.85991811752,2017_Jun_20_0948,60.1434792646,split,001,587,
schreib,x,33,"Simone hört ein Hörbuch, während sie am __________ ist.",Bogen schießen,True,0.0,x,0,x,x,0,2,Bogenschießen,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,60,10.455,9,5.9525001049,2017_Jun_20_0948,60.1434792646,split,001,587,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,50,9.711,9,2.46090817451,2017_Jun_20_0948,60.1434792646,split,001,587,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,10,9.375,7,10.9699618816,2017_Jun_20_0948,60.1434792646,split,001,587,
